"STATION","NAME","DATE","CDSD","CLDD","DP01","DP10","DT00","DT32","DX32","DX70","DX90","EMNT","EMXP","EMXT","HDSD","HTDD","PRCP","TAVG","TMAX","TMIN"
"CHM00054662","DALIAN, CH","1967-06","104","88","9","7","0","0","0","22","0","56","1.04","82","5962","19","3.50","67.3","73.0","61.6"
"CHM00054662","DALIAN, CH","1967-07","405","300","9","8","0","0","0","31","0","63","2.71","88","0","0","6.42","74.7","79.4","69.9"
"CHM00054662","DALIAN, CH","1967-08","801","396","12","11","0","0","0","31","2","69","5.88","92","0","0","9.98","77.8","82.7","72.8"
"CHM00054662","DALIAN, CH","1967-09","867","66","4","3","0","0","0","24","0","50","0.63","81","40","40","1.25","65.9","72.5","59.3"
"CHM00054662","DALIAN, CH","1967-10","867","0","1","1","0","0","0","4","0","43","0.31","74","234","194","0.31","58.7","66.1","51.4"
"CHM00054662","DALIAN, CH","1967-11","867","0","6","3","0","16","3","0","0","16","0.34","63","1018","784","0.93","38.9","45.7","32.0"
"CHM00054662","DALIAN, CH","1967-12","867","0","3","0","1","30","19","0","0","-2","0.09","43","2317","1298","0.16","21.7","28.2","15.2"
"CHM00054662","DALIAN, CH","1968-01","0","0","1","0","0","30","18","0","0","6","0.01","42","3632","1315","0.02","22.6","29.0","16.1"
"CHM00054662","DALIAN, CH","1968-02","0","0","1","0","0","29","21","0","0","6","0.04","38","4914","1282","0.04","20.8","27.0","14.5"
"CHM00054662","DALIAN, CH","1968-03","0","0","2","1","0","18","1","0","0","20","0.76","61","5754","840","0.81","37.9","44.7","31.1"
"CHM00054662","DALIAN, CH","1968-04","0","0","5","2","0","0","0","0","0","39","0.52","68","6204","450","0.97","50.0","56.4","43.5"
"CHM00054662","DALIAN, CH","1968-05","1","1","7","4","0","0","0","6","0","44","0.62","78","6426","222","1.69","57.9","64.5","51.2"
"CHM00054662","DALIAN, CH","1968-06","79","77","5","3","0","0","0","22","0","54","0.85","80","6446","20","1.65","66.9","73.5","60.3"
"CHM00054662","DALIAN, CH","1968-07","379","300","4","4","0","0","0","31","1","63","0.91","93","0","0","2.35","74.7","80.2","69.1"
"CHM00054662","DALIAN, CH","1968-08","703","324","6","4","0","0","0","31","2","62","1.38","94","0","0","4.07","75.5","81.6","69.3"
"CHM00054662","DALIAN, CH","1968-09","866","163","4","2","0","0","0","25","0","44","0.30","87","36","36","0.66","69.2","76.3","62.1"
"CHM00054662","DALIAN, CH","1968-10","870","4","4","3","0","0","0","4","0","37","0.38","73","364","328","1.05","54.6","61.3","47.8"
"CHM00054662","DALIAN, CH","1968-11","870","0","4","3","0","10","1","0","0","18","1.28","63","981","616","1.91","44.5","51.1","37.8"
"CHM00054662","DALIAN, CH","1968-12","870","0","4","1","0","21","9","0","0","9","0.39","56","1989","1009","0.48","32.5","39.0","25.9"
"CHM00054662","DALIAN, CH","1969-01","0","0","2","0","0","31","20","0","0","0","0.01","44","3405","1415","0.03","19.3","26.0","12.7"
"CHM00054662","DALIAN, CH","1969-02","0","0","3","0","0","28","21","0","0","1","0.09","44","4694","1290","0.13","18.9","25.5","12.4"
"CHM00054662","DALIAN, CH","1969-03","0","0","6","2","0","27","8","0","0","11","0.23","52","5729","1035","0.63","31.6","37.9","25.4"
"CHM00054662","DALIAN, CH","1969-04","0","0","6","2","0","2","0","1","0","28","1.40","73","6263","534","2.77","47.2","54.2","40.2"
"CHM00054662","DALIAN, CH","1969-05","1","1","10","3","0","0","0","11","0","45","0.43","75","6444","182","1.27","59.2","66.7","51.7"
"CHM00054662","DALIAN, CH","1969-06","79","78","9","7","0","0","0","23","0","53","0.81","83","6467","23","2.02","66.8","73.9","59.7"
"CHM00054662","DALIAN, CH","1969-07","318","239","9","6","0","0","0","31","0","59","1.22","87","0","0","3.46","72.7","78.3","67.1"
"CHM00054662","DALIAN, CH","1969-08","629","311","15","7","0","0","0","31","0","61","1.57","87","0","0","5.39","75.0","80.6","69.5"
"CHM00054662","DALIAN, CH","1969-09","753","124","5","4","0","0","0","25","0","51","0.76","81","38","38","1.52","67.9","74.3","61.4"
"CHM00054662","DALIAN, CH","1969-10","754","1","3","1","0","0","0","2","0","38","0.22","72","276","237","0.31","57.4","63.7","51.0"
"CHM00054662","DALIAN, CH","1969-11","754","0","4","3","0","11","3","0","0","20","0.63","62","1006","730","1.26","40.7","47.2","34.1"
"CHM00054662","DALIAN, CH","1969-12","754","0","4","1","0","29","12","0","0","5","0.12","50","2135","1129","0.18","28.6","35.0","22.1"
"CHM00054662","DALIAN, CH","1970-01","0","0","1","0","3","31","16","0","0","-6","0.04","42","3492","1357","0.04","21.2","28.3","14.1"
"CHM00054662","DALIAN, CH","1970-02","0","0","3","2","0","23","13","0","0","13","0.51","49","4524","1031","0.69","28.2","34.5","21.8"
"CHM00054662","DALIAN, CH","1970-03","0","0","6","2","0","25","13","0","0","15","0.35","57","5590","1067","0.73","30.6","36.1","25.1"
"CHM00054662","DALIAN, CH","1970-04","0","0","2","1","0","0","0","0","0","33","0.38","68","6039","448","0.39","50.1","57.7","42.4"
"CHM00054662","DALIAN, CH","1970-05","19","19","8","5","0","0","0","17","0","47","1.35","83","6149","110","3.15","62.1","69.8","54.3"
"CHM00054662","DALIAN, CH","1970-06","73","53","7","7","0","0","0","16","0","54","3.00","83","6201","52","6.61","65.2","71.3","59.0"
"CHM00054662","DALIAN, CH","1970-07","270","197","18","14","0","0","0","29","0","60","1.47","85","0","0","10.00","71.3","76.7","66.0"
"CHM00054662","DALIAN, CH","1970-08","581","311","6","2","0","0","0","31","0","66","0.15","84","0","0","0.40","75.0","80.2","69.9"
"CHM00054662","DALIAN, CH","1970-09","702","122","6","4","0","0","0","26","0","50","2.68","81","31","31","5.71","68.0","74.4","61.6"
"CHM00054662","DALIAN, CH","1970-10","708","5","4","2","0","0","0","8","0","34","0.85","72","264","233","1.08","57.6","64.1","51.2"
"CHM00054662","DALIAN, CH","1970-11","708","0","3","1","0","9","1","0","0","11","0.19","64","937","673","0.24","42.6","49.0","36.1"
"CHM00054662","DALIAN, CH","1970-12","708","0","2","1","0","27","7","0","0","15","0.36","51","1984","1047","0.39","31.2","38.1","24.4"
"CHM00054662","DALIAN, CH","1971-01","0","0","0","0","0","30","18","0","0","1","0.01","44","3278","1294","0.01","23.3","30.1","16.4"
"CHM00054662","DALIAN, CH","1971-02","0","0","5","2","0","28","15","0","0","6","0.22","43","4406","1128","0.47","24.7","31.0","18.4"
"CHM00054662","DALIAN, CH","1971-03","0","0","9","5","0","21","13","0","0","4","1.80","61","5433","1027","2.55","31.9","37.8","25.9"
"CHM00054662","DALIAN, CH","1971-04","0","0","3","2","0","1","0","0","0","29","0.55","68","5881","448","0.99","50.1","57.8","42.3"
"CHM00054662","DALIAN, CH","1971-05","35","35","7","6","0","0","0","15","0","44","0.56","84","6018","137","1.85","61.7","70.2","53.3"
"CHM00054662","DALIAN, CH","1971-06","148","113","8","6","0","0","0","27","0","55","0.94","81","6030","12","3.50","68.4","74.3","62.4"
"CHM00054662","DALIAN, CH","1971-07","445","297","14","11","0","0","0","31","0","63","1.92","89","0","0","7.03","74.6","79.7","69.4"
"CHM00054662","DALIAN, CH","1971-08","740","295","9","9","0","0","0","31","0","65","2.59","85","0","0","6.43","74.5","79.5","69.6"
"CHM00054662","DALIAN, CH","1971-09","855","115","8","3","0","0","0","23","0","53","1.58","85","27","27","3.58","67.9","73.6","62.2"
"CHM00054662","DALIAN, CH","1971-10","858","4","3","2","0","0","0","5","0","40","0.50","74","280","253","0.90","57.0","63.6","50.3"
"CHM00054662","DALIAN, CH","1971-11","858","0","2","1","0","4","1","1","0","18","0.17","70","809","529","0.24","47.4","53.7","41.0"
"CHM00054662","DALIAN, CH","1971-12","858","0","4","2","0","25","9","0","0","10","0.31","52","1892","1083","0.46","30.1","35.6","24.6"
"CHM00054662","DALIAN, CH","1972-01","0","0","8","5","0","28","17","0","0","9","0.54","43","3102","1210","1.48","26.0","31.3","20.6"
"CHM00054662","DALIAN, CH","1972-02","0","0","3","0","0","29","19","0","0","10","0.02","40","4283","1181","0.06","24.3","29.4","19.1"
"CHM00054662","DALIAN, CH","1972-03","0","0","2","0","0","17","3","0","0","21","0.02","61","5112","829","0.06","38.3","44.7","31.9"
"CHM00054662","DALIAN, CH","1972-04","0","0","4","4","0","1","0","4","0","27","0.33","78","5563","451","1.00","50.0","58.0","41.9"
"CHM00054662","DALIAN, CH","1972-05","1","1","4","3","0","0","0","9","0","45","0.34","76","5742","179","0.76","59.3","66.6","51.9"
"CHM00054662","DALIAN, CH","1972-06","182","181","5","3","0","0","0","28","2","56","0.40","96","5749","6","0.74","70.8","79.0","62.6"
"CHM00054662","DALIAN, CH","1972-07","485","304","11","4","0","0","0","30","3","63","2.88","91","0","0","3.90","74.8","81.1","68.5"
"CHM00054662","DALIAN, CH","1972-08","750","265","9","9","0","0","0","31","0","60","3.59","88","0","0","8.65","73.5","79.0","68.0"
"CHM00054662","DALIAN, CH","1972-09","824","74","8","3","0","0","0","18","0","45","1.88","81","42","42","3.12","66.1","71.9","60.2"
"CHM00054662","DALIAN, CH","1972-10","824","0","7","3","0","0","0","0","0","34","1.06","68","332","289","2.13","55.7","62.0","49.3"
"CHM00054662","DALIAN, CH","1972-11","824","0","8","3","0","14","3","0","0","19","0.22","66","1050","718","0.83","41.1","47.2","34.9"
"CHM00054662","DALIAN, CH","1972-12","824","0","0","0","0","25","6","0","0","12","0.00","51","2063","1012","0.00","32.3","38.7","26.0"
"CHM00054662","DALIAN, CH","1973-01","0","0","5","2","0","26","10","0","0","10","0.36","48","3164","1101","0.73","29.5","34.7","24.2"
"CHM00054662","DALIAN, CH","1973-02","0","0","1","0","0","25","9","0","0","14","0.02","49","4161","997","0.03","29.4","35.1","23.7"
"CHM00054662","DALIAN, CH","1973-03","0","0","2","1","0","11","1","0","0","24","0.13","61","4939","778","0.20","39.9","45.9","34.0"
"CHM00054662","DALIAN, CH","1973-04","0","0","7","4","0","0","0","2","0","33","2.10","75","5346","407","3.30","51.4","58.3","44.6"
"CHM00054662","DALIAN, CH","1973-05","3","3","5","4","0","0","0","6","0","46","2.31","76","5525","179","4.07","59.3","65.6","53.0"
"CHM00054662","DALIAN, CH","1973-06","75","72","12","5","0","0","0","19","0","56","0.84","82","5552","27","3.13","66.5","71.1","61.9"
"CHM00054662","DALIAN, CH","1973-07","389","313","12","11","0","0","0","31","0","65","3.10","87","0","0","9.53","75.1","79.3","71.0"
"CHM00054662","DALIAN, CH","1973-08","762","373","5","4","0","0","0","31","0","62","2.74","87","0","0","5.15","77.1","81.9","72.2"
"CHM00054662","DALIAN, CH","1973-09","875","113","9","7","0","0","0","26","0","49","1.96","80","22","22","5.48","68.0","74.0","62.0"
"CHM00054662","DALIAN, CH","1973-10","875","0","8","7","0","0","0","0","0","38","0.83","68","348","327","2.36","54.5","60.1","48.8"
"CHM00054662","DALIAN, CH","1973-11","875","0","4","0","0","9","0","0","0","25","0.07","60","1003","655","0.17","43.2","49.7","36.6"
"CHM00054662","DALIAN, CH","1973-12","875","0","1","0","0","29","7","0","0","5","0.02","51","2063","1060","0.02","30.8","37.5","24.1"
"CHM00054662","DALIAN, CH","1974-01","0","0","2","1","0","30","17","0","0","6","0.11","46","3299","1236","0.13","25.1","30.7","19.5"
"CHM00054662","DALIAN, CH","1974-02","0","0","3","1","0","26","14","0","0","7","0.21","47","4412","1112","0.30","25.3","30.8","19.8"
"CHM00054662","DALIAN, CH","1974-03","0","0","2","1","0","15","2","0","0","17","0.37","53","5273","861","0.44","37.2","43.5","30.9"
"CHM00054662","DALIAN, CH","1974-04","0","0","9","7","0","0","0","0","0","34","0.59","67","5753","480","2.48","49.0","56.2","41.8"
"CHM00054662","DALIAN, CH","1974-05","8","8","6","4","0","0","0","9","0","45","1.96","79","5898","145","4.80","60.6","67.7","53.5"
"CHM00054662","DALIAN, CH","1974-06","132","124","10","4","0","0","0","23","0","53","0.50","85","5928","30","1.25","68.2","75.8","60.5"
"CHM00054662","DALIAN, CH","1974-07","405","273","13","6","0","0","0","31","0","65","2.52","87","0","0","3.80","73.8","78.4","69.2"
"CHM00054662","DALIAN, CH","1974-08","708","303","15","13","0","0","0","31","0","60","2.88","88","0","0","11.40","74.8","80.2","69.3"
"CHM00054662","DALIAN, CH","1974-09","826","117","7","4","0","0","0","26","0","56","1.01","84","10","10","2.18","68.6","74.4","62.8"
"CHM00054662","DALIAN, CH","1974-10","826","0","7","2","0","1","0","1","0","30","0.98","75","332","322","1.48","54.6","61.5","47.7"
"CHM00054662","DALIAN, CH","1974-11","826","0","1","1","0","14","1","0","0","24","0.31","66","1014","682","0.32","42.3","48.5","36.0"
"CHM00054662","DALIAN, CH","1974-12","826","0","4","3","0","29","10","0","0","14","0.18","46","2130","1116","0.46","29.0","34.2","23.8"
"CHM00054662","DALIAN, CH","1975-01","0","0","1","0","0","31","15","0","0","9","0.01","43","3324","1194","0.01","26.5","33.1","19.9"
"CHM00054662","DALIAN, CH","1975-02","0","0","2","1","0","28","11","0","0","14","0.13","50","4352","1028","0.16","28.3","34.6","22.0"
"CHM00054662","DALIAN, CH","1975-03","0","0","3","2","0","12","0","0","0","22","0.14","59","5141","789","0.32","39.5","45.9","33.2"
"CHM00054662","DALIAN, CH","1975-04","0","0","7","4","0","0","0","2","0","35","0.60","74","5490","349","1.58","53.4","60.5","46.3"
"CHM00054662","DALIAN, CH","1975-05","22","22","4","4","0","0","0","14","0","47","0.83","80","5606","116","1.74","62.0","69.1","54.8"
"CHM00054662","DALIAN, CH","1975-06","162","139","7","4","0","0","0","26","0","57","0.49","89","5615","9","1.59","69.3","75.6","63.1"
"CHM00054662","DALIAN, CH","1975-07","487","326","12","7","0","0","0","31","0","65","1.32","88","0","0","5.12","75.5","80.4","70.6"
"CHM00054662","DALIAN, CH","1975-08","857","369","8","4","0","0","0","31","0","68","0.94","88","0","0","3.16","76.9","81.8","72.0"
"CHM00054662","DALIAN, CH","1975-09","1064","207","6","3","0","0","0","29","0","59","2.09","86","0","0","2.55","71.9","78.0","65.8"
"CHM00054662","DALIAN, CH","1975-10","1084","20","4","4","0","0","0","10","0","34","0.56","74","225","225","1.43","58.4","64.2","52.6"
"CHM00054662","DALIAN, CH","1975-11","1084","0","8","4","0","6","0","0","0","26","0.63","62","781","556","1.76","46.5","51.9","41.1"
"CHM00054662","DALIAN, CH","1975-12","1084","0","2","2","0","25","13","0","0","14","0.35","53","1910","1129","0.46","28.6","33.9","23.3"
"CHM00054662","DALIAN, CH","1976-01","0","0","1","0","0","27","17","0","0","6","0.06","48","3123","1213","0.06","25.9","31.9","19.8"
"CHM00054662","DALIAN, CH","1976-02","0","0","4","1","0","23","8","0","0","12","0.20","46","4098","975","0.44","31.4","36.5","26.3"
"CHM00054662","DALIAN, CH","1976-03","0","0","2","0","0","14","1","0","0","22","0.04","56","4946","848","0.06","37.7","44.0","31.3"
"CHM00054662","DALIAN, CH","1976-04","0","0","3","1","0","1","0","0","0","31","0.48","66","5451","505","0.60","48.2","55.0","41.3"
"CHM00054662","DALIAN, CH","1976-05","31","31","3","1","0","0","0","13","0","43","0.11","81","5627","176","0.26","60.3","68.1","52.6"
"CHM00054662","DALIAN, CH","1976-06","76","45","11","8","0","0","0","20","0","56","2.35","81","5652","25","7.26","65.7","71.3","60.0"
"CHM00054662","DALIAN, CH","1976-07","239","163","13","5","0","0","0","24","0","58","2.21","84","9","9","6.98","70.0","74.3","65.7"
"CHM00054662","DALIAN, CH","1976-08","463","224","11","9","0","0","0","30","0","61","4.63","85","9","0","11.45","72.2","77.0","67.4"
"CHM00054662","DALIAN, CH","1976-09","555","92","4","4","0","0","0","24","0","54","1.18","83","30","21","2.52","67.4","72.9","61.8"
"CHM00054662","DALIAN, CH","1976-10","555","0","5","3","0","1","0","2","0","30","0.67","71","322","292","1.59","55.6","61.8","49.3"
"CHM00054662","DALIAN, CH","1976-11","555","0","8","2","0","17","2","0","0","21","0.62","60","1116","794","1.24","38.6","44.3","32.8"
"CHM00054662","DALIAN, CH","1976-12","555","0","2","0","0","24","9","0","0","2","0.06","53","2210","1093","0.13","29.7","35.6","23.9"
"CHM00054662","DALIAN, CH","1977-01","0","0","1","1","0","31","28","0","0","0","0.16","36","3661","1451","0.20","18.2","23.7","12.6"
"CHM00054662","DALIAN, CH","1977-02","0","0","0","0","0","25","15","0","0","2","0.01","53","4762","1101","0.01","25.7","32.0","19.4"
"CHM00054662","DALIAN, CH","1977-03","0","0","3","0","0","14","4","0","0","11","0.07","56","5590","828","0.11","38.3","45.2","31.3"
"CHM00054662","DALIAN, CH","1977-04","4","4","8","3","0","0","0","2","0","38","0.61","80","5988","398","1.22","51.9","59.1","44.6"
"CHM00054662","DALIAN, CH","1977-05","16","12","11","3","0","0","0","5","0","40","1.07","81","6186","198","2.55","59.0","65.3","52.7"
"CHM00054662","DALIAN, CH","1977-06","112","95","5","5","0","0","0","25","0","57","0.58","79","6189","4","1.86","68.1","73.6","62.5"
"CHM00054662","DALIAN, CH","1977-07","445","334","9","6","0","0","0","31","0","64","2.24","85","0","0","8.07","75.8","80.8","70.7"
"CHM00054662","DALIAN, CH","1977-08","705","259","10","6","0","0","0","31","0","62","5.00","83","0","0","8.56","73.4","78.7","68.0"
"CHM00054662","DALIAN, CH","1977-09","835","130","3","1","0","0","0","24","0","47","0.14","83","26","26","0.25","68.5","74.5","62.5"
"CHM00054662","DALIAN, CH","1977-10","841","7","4","3","0","0","0","6","0","44","1.23","74","212","187","1.78","59.2","65.4","53.0"
"CHM00054662","DALIAN, CH","1977-11","841","0","6","3","0","6","0","0","0","22","0.32","60","858","645","0.73","43.5","49.4","37.6"
"CHM00054662","DALIAN, CH","1977-12","841","0","5","4","0","27","3","0","0","14","0.25","55","1827","969","0.78","33.7","41.3","26.1"
"CHM00054662","DALIAN, CH","1978-01","0","0","0","0","0","30","15","0","0","8","0.00","47","3042","1214","0.01","25.8","32.1","19.6"
"CHM00054662","DALIAN, CH","1978-02","0","0","2","1","0","27","13","0","0","7","0.13","49","4163","1121","0.17","25.0","31.7","18.2"
"CHM00054662","DALIAN, CH","1978-03","0","0","1","1","0","17","1","0","0","18","0.33","63","5005","842","0.33","37.8","44.7","31.0"
"CHM00054662","DALIAN, CH","1978-04","0","0","2","1","0","0","0","3","0","33","0.18","71","5417","412","0.27","51.3","58.5","44.0"
"CHM00054662","DALIAN, CH","1978-05","15","15","3","2","0","0","0","16","0","47","0.56","79","5511","94","1.10","62.5","70.3","54.6"
"CHM00054662","DALIAN, CH","1978-06","161","145","8","4","0","0","0","27","0","55","1.57","85","5523","12","3.37","69.4","76.2","62.7"
"CHM00054662","DALIAN, CH","1978-07","494","333","8","5","0","0","0","31","0","65","1.72","87","0","0","4.29","75.7","80.6","70.9"
"CHM00054662","DALIAN, CH","1978-08","847","353","10","8","0","0","0","31","0","64","2.46","87","0","0","7.58","76.4","81.4","71.4"
"CHM00054662","DALIAN, CH","1978-09","975","128","7","5","0","0","0","29","0","57","1.51","84","2","2","4.01","69.2","74.9","63.5"
"CHM00054662","DALIAN, CH","1978-10","992","17","2","2","0","0","0","3","0","33","0.30","80","330","328","0.44","55.0","61.5","48.4"
"CHM00054662","DALIAN, CH","1978-11","992","0","1","1","0","4","0","0","0","24","0.15","61","935","605","0.15","44.8","51.2","38.5"
"CHM00054662","DALIAN, CH","1978-12","992","0","3","3","0","21","10","0","0","5","0.41","56","1970","1035","0.80","31.6","37.7","25.5"
"CHM00054662","DALIAN, CH","1979-01","0","0","2","1","0","28","12","0","0","4","0.45","49","3138","1167","0.47","27.3","33.3","21.4"
"CHM00054662","DALIAN, CH","1979-02","0","0","3","1","0","25","8","0","0","1","0.59","50","4133","995","0.73","29.4","35.7","23.2"
"CHM00054662","DALIAN, CH","1979-03","0","0","2","1","0","16","1","0","0","24","0.22","55","4955","822","0.29","38.5","44.7","32.3"
"CHM00054662","DALIAN, CH","1979-04","0","0","7","4","0","0","0","0","0","33","0.99","63","5497","542","2.52","46.9","52.8","41.0"
"CHM00054662","DALIAN, CH","1979-05","74","74","6","3","0","0","0","12","2","45","0.28","93","5660","162","0.70","62.2","70.2","54.1"
"CHM00054662","DALIAN, CH","1979-06","154","79","12","8","0","0","0","22","0","57","2.61","84","5679","20","7.29","67.0","73.1","60.9"
"CHM00054662","DALIAN, CH","1979-07","433","279","12","10","0","0","0","31","0","63","4.48","87","0","0","9.70","74.0","79.2","68.8"
"CHM00054662","DALIAN, CH","1979-08","778","344","3","1","0","0","0","31","0","64","0.70","85","0","0","0.84","76.1","81.1","71.1"
"CHM00054662","DALIAN, CH","1979-09","873","96","7","6","0","0","0","23","0","52","0.83","83","31","31","2.69","67.2","73.1","61.2"
"CHM00054662","DALIAN, CH","1979-10","879","6","1","1","0","0","0","9","0","39","0.60","78","214","184","0.61","59.3","66.6","51.9"
"CHM00054662","DALIAN, CH","1979-11","879","0","5","2","0","16","2","0","0","15","0.30","68","947","733","0.56","40.6","48.0","33.2"
"CHM00054662","DALIAN, CH","1979-12","879","0","4","2","0","18","5","0","0","10","1.59","52","1906","959","2.38","34.1","40.2","27.9"
"CHM00054662","DALIAN, CH","1980-01","0","0","2","0","0","30","17","0","0","4","0.05","40","3205","1298","0.11","23.1","29.0","17.2"
"CHM00054662","DALIAN, CH","1980-02","0","0","0","0","0","26","12","0","0","6","0.00","49","4320","1116","0.00","26.5","31.9","21.1"
"CHM00054662","DALIAN, CH","1980-03","0","0","3","0","0","16","2","0","0","22","0.09","59","5157","836","0.19","38.0","44.1","31.9"
"CHM00054662","DALIAN, CH","1980-04","0","0","5","3","0","1","0","0","0","31","0.20","65","5708","551","0.49","46.6","53.1","40.1"
"CHM00054662","DALIAN, CH","1980-05","15","15","5","4","0","0","0","9","0","46","0.82","82","5885","177","1.55","59.8","67.5","52.1"
"CHM00054662","DALIAN, CH","1980-06","142","127","9","5","0","0","0","22","0","52","4.75","86","5902","17","7.28","68.7","74.9","62.4"
"CHM00054662","DALIAN, CH","1980-07","382","240","8","2","0","0","0","31","0","62","0.17","88","0","0","0.55","72.8","77.7","67.8"
"CHM00054662","DALIAN, CH","1980-08","646","263","9","6","0","0","0","31","0","65","1.43","87","0","0","4.90","73.5","78.3","68.6"
"CHM00054662","DALIAN, CH","1980-09","744","99","8","4","0","0","0","24","0","53","0.28","80","23","23","0.96","67.5","73.4","61.6"
"CHM00054662","DALIAN, CH","1980-10","756","11","3","2","0","0","0","6","0","34","0.52","76","363","340","0.79","54.4","60.3","48.5"
"CHM00054662","DALIAN, CH","1980-11","756","0","1","1","0","2","0","0","0","28","0.34","63","876","513","0.34","47.9","53.4","42.3"
"CHM00054662","DALIAN, CH","1980-12","756","0","3","1","0","30","15","0","0","4","0.22","53","2089","1213","0.34","25.9","32.4","19.4"
"CHM00054662","DALIAN, CH","1981-01","0","0","4","1","0","31","24","0","0","6","0.12","41","3472","1383","0.33","20.4","26.1","14.6"
"CHM00054662","DALIAN, CH","1981-02","0","0","4","0","0","26","10","0","0","4","0.05","54","4519","1047","0.16","27.6","33.9","21.3"
"CHM00054662","DALIAN, CH","1981-03","0","0","4","1","0","14","1","0","0","21","1.02","61","5319","801","1.13","39.2","46.3","32.0"
"CHM00054662","DALIAN, CH","1981-04","3","3","3","1","0","0","0","9","0","35","0.11","79","5625","305","0.21","54.9","63.5","46.3"
"CHM00054662","DALIAN, CH","1981-05","49","45","3","2","0","0","0","14","0","44","0.31","85","5782","157","0.56","61.4","68.9","53.9"
"CHM00054662","DALIAN, CH","1981-06","193","144","6","3","0","0","0","25","0","57","2.40","86","5789","7","3.53","69.5","76.0","63.1"
"CHM00054662","DALIAN, CH","1981-07","534","341","13","9","0","0","0","31","0","63","1.80","86","0","0","6.11","76.0","80.5","71.5"
"CHM00054662","DALIAN, CH","1981-08","864","330","8","7","0","0","0","31","0","62","0.66","87","0","0","2.23","75.6","81.4","69.8"
"CHM00054662","DALIAN, CH","1981-09","1007","143","5","4","0","0","0","27","0","47","0.71","86","24","24","1.54","69.0","75.3","62.6"
"CHM00054662","DALIAN, CH","1981-10","1009","3","4","3","0","0","0","4","0","33","0.35","73","309","286","0.80","55.9","62.1","49.6"
"CHM00054662","DALIAN, CH","1981-11","1009","0","4","2","0","16","2","0","0","16","0.22","58","1141","832","0.52","37.3","43.7","30.8"
"CHM00054662","DALIAN, CH","1981-12","1009","0","2","0","0","25","6","0","0","13","0.08","48","2164","1023","0.12","32.0","37.9","26.1"
"CHM00054662","DALIAN, CH","1982-01","0","0","2","2","0","29","13","0","0","5","0.42","44","3408","1244","0.56","24.9","31.8","17.9"
"CHM00054662","DALIAN, CH","1982-02","0","0","1","0","0","22","3","0","0","12","0.03","54","4332","924","0.03","32.0","38.7","25.3"
"CHM00054662","DALIAN, CH","1982-03","0","0","2","1","0","13","0","0","0","23","0.10","59","5110","778","0.12","39.9","46.8","33.0"
"CHM00054662","DALIAN, CH","1982-04","0","0","4","1","0","0","0","1","0","37","0.10","72","5503","393","0.17","51.9","59.8","44.0"
"CHM00054662","DALIAN, CH","1982-05","10","10","5","3","0","0","0","11","0","44","1.11","80","5665","163","2.12","60.1","67.5","52.6"
"CHM00054662","DALIAN, CH","1982-06","166","155","6","3","0","0","0","25","1","54","0.29","91","5677","11","0.75","69.8","76.6","63.0"
"CHM00054662","DALIAN, CH","1982-07","470","304","9","5","0","0","0","31","0","67","3.28","88","0","0","4.67","74.8","80.7","68.9"
"CHM00054662","DALIAN, CH","1982-08","836","366","9","8","0","0","0","31","1","67","1.57","91","0","0","4.46","76.8","81.8","71.9"
"CHM00054662","DALIAN, CH","1982-09","983","146","2","1","0","0","0","29","0","54","0.14","83","9","9","0.20","69.6","76.2","63.0"
"CHM00054662","DALIAN, CH","1982-10","1032","49","1","0","0","1","0","15","0","32","0.05","80","195","186","0.06","60.6","67.5","53.7"
"CHM00054662","DALIAN, CH","1982-11","1032","0","10","5","0","4","0","0","0","26","0.53","65","815","620","1.68","44.3","50.3","38.3"
"CHM00054662","DALIAN, CH","1982-12","1032","0","2","1","0","24","4","0","0","16","0.14","49","1798","982","0.16","33.3","39.5","27.1"
"CHM00054662","DALIAN, CH","1983-01","0","0","1","0","0","28","9","0","0","9","0.08","47","2926","1128","0.08","28.6","34.8","22.5"
"CHM00054662","DALIAN, CH","1983-02","0","0","3","1","0","26","10","0","0","8","0.45","51","3985","1059","0.55","27.2","33.3","21.1"
"CHM00054662","DALIAN, CH","1983-03","0","0","4","3","0","13","0","0","0","24","0.18","61","4770","784","0.52","39.7","45.9","33.4"
"CHM00054662","DALIAN, CH","1983-04","0","0","5","3","0","0","0","4","0","35","1.30","73","5141","371","1.66","52.6","60.5","44.7"
"CHM00054662","DALIAN, CH","1983-05","22","22","6","5","0","0","0","11","0","46","0.54","82","5272","131","1.70","61.5","68.6","54.4"
"CHM00054662","DALIAN, CH","1983-06","283","261","4","3","0","0","0","29","3","60","0.53","93","5272","0","0.84","73.7","81.1","66.3"
"CHM00054662","DALIAN, CH","1983-07","579","296","12","8","0","0","0","31","2","63","6.55","91","0","0","15.28","74.6","80.3","68.8"
"CHM00054662","DALIAN, CH","1983-08","936","357","5","3","0","0","0","31","0","66","0.42","89","0","0","0.85","76.5","81.6","71.4"
"CHM00054662","DALIAN, CH","1983-09","1156","220","6","2","0","0","0","28","0","56","0.47","83","5","5","0.78","72.2","77.7","66.7"
"CHM00054662","DALIAN, CH","1983-10","1170","15","4","3","0","0","0","6","0","39","0.33","79","264","259","0.89","57.1","63.9","50.4"
"CHM00054662","DALIAN, CH","1983-11","1170","0","4","1","0","8","0","0","0","22","0.15","65","862","598","0.22","45.1","51.8","38.4"
