"STATION","NAME","DATE","CDSD","CLDD","DP01","DP10","DT00","DT32","DX32","DX70","DX90","EMNT","EMXP","EMXT","HDSD","HTDD","PRCP","TAVG","TMAX","TMIN"
"CHM00057083","ZHENGZHOU, CH","1966-07","1243","567","10","8","0","0","0","31","18","63","3.48","109","0","0","7.27","83.3","92.1","74.5"
"CHM00057083","ZHENGZHOU, CH","1966-08","1779","536","5","4","0","0","0","31","21","61","1.25","100","0","0","2.38","82.3","91.3","73.2"
"CHM00057083","ZHENGZHOU, CH","1966-09","1906","127","2","0","0","0","0","29","0","48","0.04","90","0","0","0.07","69.2","81.2","57.3"
"CHM00057083","ZHENGZHOU, CH","1966-10","1927","21","4","2","0","0","0","22","1","37","0.53","91","147","147","0.66","60.9","72.3","49.5"
"CHM00057083","ZHENGZHOU, CH","1966-11","1927","0","3","3","0","7","0","4","0","21","0.40","77","645","497","0.76","48.4","60.5","36.4"
"CHM00057083","ZHENGZHOU, CH","1966-12","1927","0","3","0","0","28","10","0","0","10","0.07","60","1662","1017","0.12","32.2","40.5","23.9"
"CHM00057083","ZHENGZHOU, CH","1967-01","0","0","2","2","0","29","2","0","0","4","0.26","64","2654","992","0.49","33.0","43.6","22.4"
"CHM00057083","ZHENGZHOU, CH","1967-02","0","0","7","3","0","22","1","0","0","22","0.75","60","3462","808","1.09","36.1","44.1","28.2"
"CHM00057083","ZHENGZHOU, CH","1967-03","0","0","8","4","0","6","0","1","0","25","0.72","75","3983","520","2.50","48.2","58.5","37.9"
"CHM00057083","ZHENGZHOU, CH","1967-04","39","39","10","6","0","0","0","13","1","38","0.61","92","4216","234","2.05","58.5","68.4","48.6"
"CHM00057083","ZHENGZHOU, CH","1967-05","322","283","4","1","0","0","0","30","11","54","0.51","105","4218","2","0.60","74.0","86.4","61.6"
"CHM00057083","ZHENGZHOU, CH","1967-06","824","502","5","2","0","0","0","30","20","60","2.06","108","4218","0","2.34","81.8","94.2","69.3"
"CHM00057083","ZHENGZHOU, CH","1967-07","1354","530","9","8","0","0","0","31","18","64","4.44","99","0","0","7.89","82.1","89.9","74.3"
"CHM00057083","ZHENGZHOU, CH","1967-08","1936","582","6","3","0","0","0","31","18","68","2.21","102","0","0","4.19","83.8","91.5","76.0"
"CHM00057083","ZHENGZHOU, CH","1967-09","2059","123","9","5","0","0","0","26","0","49","2.36","87","32","32","6.02","68.1","77.3","58.8"
"CHM00057083","ZHENGZHOU, CH","1967-10","2064","5","2","1","0","0","0","22","0","38","0.24","85","189","157","0.30","60.1","72.4","47.8"
"CHM00057083","ZHENGZHOU, CH","1967-11","2064","0","9","7","0","12","0","2","0","24","0.71","72","870","681","2.79","42.3","49.8","34.8"
"CHM00057083","ZHENGZHOU, CH","1967-12","2064","0","0","0","0","31","1","0","0","13","0.00","49","1940","1070","0.00","30.5","40.3","20.7"
"CHM00057083","ZHENGZHOU, CH","1968-01","0","0","5","1","0","31","8","0","0","15","0.10","59","2953","1013","0.27","32.3","41.2","23.4"
"CHM00057083","ZHENGZHOU, CH","1968-02","0","0","0","0","0","27","2","0","0","14","0.00","62","3880","927","0.00","33.0","43.9","22.2"
"CHM00057083","ZHENGZHOU, CH","1968-03","0","0","2","0","0","10","0","6","0","22","0.05","73","4367","487","0.07","49.3","62.3","36.2"
"CHM00057083","ZHENGZHOU, CH","1968-04","28","28","4","4","0","0","0","19","0","33","0.33","87","4525","157","0.81","60.7","73.3","48.1"
"CHM00057083","ZHENGZHOU, CH","1968-05","218","190","7","3","0","0","0","27","9","46","0.37","97","4567","42","0.98","69.8","82.7","56.9"
"CHM00057083","ZHENGZHOU, CH","1968-06","721","503","1","1","0","0","0","30","25","58","0.23","105","4567","0","0.24","81.8","94.8","68.7"
"CHM00057083","ZHENGZHOU, CH","1968-07","1253","532","10","3","0","0","0","31","21","63","0.98","100","0","0","2.43","82.1","92.2","72.1"
"CHM00057083","ZHENGZHOU, CH","1968-08","1639","387","11","5","0","0","0","31","9","58","1.09","96","0","0","3.41","77.5","86.3","68.6"
"CHM00057083","ZHENGZHOU, CH","1968-09","1816","177","9","7","0","0","0","28","0","41","0.84","89","20","20","3.30","70.2","79.2","61.2"
"CHM00057083","ZHENGZHOU, CH","1968-10","1831","15","8","7","0","0","0","13","0","33","0.70","84","276","256","2.85","57.2","68.1","46.3"
"CHM00057083","ZHENGZHOU, CH","1968-11","1831","0","2","2","0","6","0","3","0","21","0.40","72","749","473","0.78","49.2","59.6","38.8"
"CHM00057083","ZHENGZHOU, CH","1968-12","1831","0","6","4","0","18","2","0","0","20","0.21","67","1554","805","0.72","39.0","46.6","31.5"
"CHM00057083","ZHENGZHOU, CH","1969-01","0","0","3","3","0","31","9","0","0","8","0.24","56","2690","1136","0.54","28.3","37.2","19.5"
"CHM00057083","ZHENGZHOU, CH","1969-02","0","0","9","3","0","26","16","0","0","10","0.59","66","3692","1002","1.11","29.2","35.9","22.6"
"CHM00057083","ZHENGZHOU, CH","1969-03","0","0","4","1","0","12","1","4","0","22","0.10","80","4299","607","0.26","45.4","56.3","34.5"
"CHM00057083","ZHENGZHOU, CH","1969-04","26","26","11","9","0","1","0","15","0","32","2.54","87","4543","244","6.24","57.7","68.2","47.3"
"CHM00057083","ZHENGZHOU, CH","1969-05","218","192","4","1","0","0","0","28","6","47","0.79","99","4564","21","1.00","70.5","81.6","59.4"
"CHM00057083","ZHENGZHOU, CH","1969-06","660","442","4","2","0","0","0","30","18","58","0.24","102","4564","0","0.43","79.8","91.5","67.9"
"CHM00057083","ZHENGZHOU, CH","1969-07","1220","559","11","5","0","0","0","31","25","63","1.07","103","0","0","2.53","83.0","92.7","73.3"
"CHM00057083","ZHENGZHOU, CH","1969-08","1699","480","7","4","0","0","0","31","19","60","3.98","105","0","0","4.50","80.5","90.8","70.1"
"CHM00057083","ZHENGZHOU, CH","1969-09","1859","160","15","11","0","0","0","22","0","50","2.26","89","40","40","9.46","69.0","76.4","61.6"
"CHM00057083","ZHENGZHOU, CH","1969-10","1869","10","2","1","0","0","0","18","0","40","0.47","81","170","130","0.50","61.1","72.2","50.1"
"CHM00057083","ZHENGZHOU, CH","1969-11","1869","0","2","0","0","14","0","3","0","21","0.03","77","778","607","0.05","44.7","56.2","33.3"
"CHM00057083","ZHENGZHOU, CH","1969-12","1869","0","0","0","0","29","0","0","0","11","0.00","66","1701","923","0.00","35.2","46.8","23.7"
"CHM00057083","ZHENGZHOU, CH","1970-01","0","0","0","0","0","30","3","0","0","6","0.00","58","2751","1050","0.00","31.1","42.7","19.6"
"CHM00057083","ZHENGZHOU, CH","1970-02","0","0","4","3","0","21","2","1","0","20","0.13","71","3486","735","0.41","38.7","49.0","28.5"
"CHM00057083","ZHENGZHOU, CH","1970-03","0","0","4","2","0","15","0","2","0","22","0.19","73","4169","684","0.38","42.9","53.1","32.8"
"CHM00057083","ZHENGZHOU, CH","1970-04","12","12","5","3","0","1","0","17","0","27","0.82","88","4359","189","1.75","59.1","71.1","47.1"
"CHM00057083","ZHENGZHOU, CH","1970-05","156","144","7","4","0","0","0","29","4","48","1.05","98","4369","10","1.74","69.3","80.5","58.0"
"CHM00057083","ZHENGZHOU, CH","1970-06","485","329","8","4","0","0","0","30","12","59","0.76","97","4369","0","2.44","76.0","86.8","65.1"
"CHM00057083","ZHENGZHOU, CH","1970-07","1014","529","9","6","0","0","0","31","21","63","3.68","101","0","0","8.20","82.1","91.5","72.6"
"CHM00057083","ZHENGZHOU, CH","1970-08","1448","434","9","5","0","0","0","31","6","65","1.07","96","0","0","3.52","79.0","86.5","71.5"
"CHM00057083","ZHENGZHOU, CH","1970-09","1618","170","11","7","0","0","0","26","3","44","1.85","97","32","32","3.23","69.6","78.8","60.4"
"CHM00057083","ZHENGZHOU, CH","1970-10","1628","10","6","4","0","1","0","17","0","32","0.98","83","187","156","1.86","60.3","70.8","49.7"
"CHM00057083","ZHENGZHOU, CH","1970-11","1628","0","2","1","0","12","0","7","0","21","0.17","74","752","565","0.18","46.2","57.6","34.8"
"CHM00057083","ZHENGZHOU, CH","1970-12","1628","0","0","0","0","29","0","0","0","19","0.00","60","1643","891","0.00","36.2","46.6","25.9"
"CHM00057083","ZHENGZHOU, CH","1971-01","0","0","2","1","0","28","0","0","0","15","0.31","62","2606","963","0.37","33.9","43.8","24.1"
"CHM00057083","ZHENGZHOU, CH","1971-02","0","0","7","2","0","23","1","0","0","11","0.56","65","3457","851","0.91","34.6","43.4","25.8"
"CHM00057083","ZHENGZHOU, CH","1971-03","2","2","3","2","0","15","1","8","0","20","0.37","83","4065","608","0.53","45.4","56.1","34.8"
"CHM00057083","ZHENGZHOU, CH","1971-04","19","18","10","4","0","0","0","15","0","35","0.31","90","4271","206","1.05","58.7","70.0","47.5"
"CHM00057083","ZHENGZHOU, CH","1971-05","248","228","3","2","0","0","0","29","12","42","0.26","99","4305","34","0.49","71.3","85.0","57.6"
"CHM00057083","ZHENGZHOU, CH","1971-06","574","326","15","11","0","0","0","29","10","53","2.77","99","4306","1","9.07","75.8","85.4","66.3"
"CHM00057083","ZHENGZHOU, CH","1971-07","1193","619","6","4","0","0","0","31","24","65","3.04","101","0","0","4.37","85.0","93.6","76.3"
"CHM00057083","ZHENGZHOU, CH","1971-08","1608","416","4","4","0","0","0","31","6","64","1.16","98","0","0","1.96","78.4","86.3","70.5"
"CHM00057083","ZHENGZHOU, CH","1971-09","1811","202","8","2","0","0","0","29","2","44","0.54","93","12","12","1.08","71.3","81.3","61.4"
"CHM00057083","ZHENGZHOU, CH","1971-10","1825","15","4","3","0","0","0","17","0","36","0.78","80","191","178","1.21","59.7","71.0","48.4"
"CHM00057083","ZHENGZHOU, CH","1971-11","1825","0","4","3","0","7","0","2","0","22","1.22","76","667","476","2.60","49.1","59.7","38.6"
"CHM00057083","ZHENGZHOU, CH","1971-12","1825","0","3","2","1","29","8","0","0","0","0.44","66","1674","1007","0.66","32.5","42.7","22.4"
"CHM00057083","ZHENGZHOU, CH","1972-01","0","0","5","4","0","31","6","0","0","14","0.32","58","2767","1092","0.79","29.8","36.4","23.1"
"CHM00057083","ZHENGZHOU, CH","1972-02","0","0","4","1","0","28","4","0","0","11","0.20","52","3698","932","0.33","32.9","39.5","26.3"
"CHM00057083","ZHENGZHOU, CH","1972-03","0","0","9","5","0","7","0","1","0","24","0.36","73","4256","558","1.39","47.0","56.6","37.5"
"CHM00057083","ZHENGZHOU, CH","1972-04","53","53","5","3","0","1","0","17","4","30","0.18","96","4476","220","0.50","59.4","71.7","47.2"
"CHM00057083","ZHENGZHOU, CH","1972-05","197","144","5","4","0","0","0","30","2","38","0.51","91","4487","11","1.67","69.3","81.1","57.5"
"CHM00057083","ZHENGZHOU, CH","1972-06","650","453","5","4","0","0","0","30","20","59","1.03","108","4487","0","2.18","80.1","92.4","67.8"
"CHM00057083","ZHENGZHOU, CH","1972-07","1110","460","9","7","0","0","0","31","14","63","2.30","99","0","0","8.49","79.8","88.3","71.3"
"CHM00057083","ZHENGZHOU, CH","1972-08","1528","418","3","2","0","0","0","31","10","57","1.44","95","0","0","1.72","78.5","86.6","70.4"
"CHM00057083","ZHENGZHOU, CH","1972-09","1652","124","4","3","0","0","0","27","0","41","2.82","90","10","10","4.46","68.8","80.0","57.6"
"CHM00057083","ZHENGZHOU, CH","1972-10","1671","18","5","4","0","0","0","17","0","36","1.06","83","175","165","2.36","60.3","71.1","49.4"
"CHM00057083","ZHENGZHOU, CH","1972-11","1671","0","5","4","0","9","0","1","0","22","0.53","72","704","529","1.29","47.4","56.8","37.9"
"CHM00057083","ZHENGZHOU, CH","1972-12","1671","0","1","0","0","25","0","0","0","21","0.03","63","1578","874","0.04","36.8","46.2","27.4"
"CHM00057083","ZHENGZHOU, CH","1973-01","0","0","2","2","0","30","0","0","0","17","0.53","54","2548","970","0.70","33.7","41.4","26.0"
"CHM00057083","ZHENGZHOU, CH","1973-02","0","0","4","2","0","17","0","0","0","17","0.29","68","3281","733","0.52","38.8","46.7","30.9"
"CHM00057083","ZHENGZHOU, CH","1973-03","0","0","5","2","0","3","0","8","0","30","0.37","82","3764","483","0.64","49.4","59.6","39.3"
"CHM00057083","ZHENGZHOU, CH","1973-04","39","39","9","6","0","0","0","14","1","36","2.20","91","3930","166","3.59","60.7","71.7","49.8"
"CHM00057083","ZHENGZHOU, CH","1973-05","123","85","8","4","0","0","0","29","1","43","0.83","90","3951","20","1.74","67.1","77.1","57.0"
"CHM00057083","ZHENGZHOU, CH","1973-06","512","388","5","3","0","0","0","30","13","55","0.64","99","3951","0","1.26","77.9","88.3","67.6"
"CHM00057083","ZHENGZHOU, CH","1973-07","965","453","17","14","0","0","0","31","8","63","3.51","96","0","0","14.51","79.6","87.2","72.0"
"CHM00057083","ZHENGZHOU, CH","1973-08","1464","499","5","4","0","0","0","31","18","60","1.54","96","0","0","3.97","81.1","89.3","72.9"
"CHM00057083","ZHENGZHOU, CH","1973-09","1620","156","9","5","0","0","0","29","0","45","1.21","88","18","18","3.33","69.6","79.0","60.2"
"CHM00057083","ZHENGZHOU, CH","1973-10","1620","0","6","4","0","0","0","9","0","34","1.03","77","242","224","1.96","57.8","67.2","48.4"
"CHM00057083","ZHENGZHOU, CH","1973-11","1620","0","1","0","0","5","0","0","0","23","0.05","68","709","467","0.05","49.4","61.0","37.8"
"CHM00057083","ZHENGZHOU, CH","1973-12","1620","0","0","0","0","27","0","0","0","11","0.00","67","1558","849","0.00","37.6","49.9","25.4"
"CHM00057083","ZHENGZHOU, CH","1974-01","0","0","3","1","0","30","5","0","0","15","0.11","60","2599","1041","0.23","31.4","40.1","22.7"
"CHM00057083","ZHENGZHOU, CH","1974-02","0","0","3","1","0","19","4","0","0","12","0.33","67","3403","804","0.50","36.3","44.6","27.9"
"CHM00057083","ZHENGZHOU, CH","1974-03","0","0","3","3","0","9","0","3","0","26","1.03","80","3989","586","1.63","46.1","56.7","35.5"
"CHM00057083","ZHENGZHOU, CH","1974-04","20","20","4","3","0","1","0","24","0","31","2.31","85","4102","113","3.58","61.9","74.2","49.7"
"CHM00057083","ZHENGZHOU, CH","1974-05","204","183","8","5","0","0","0","31","5","45","3.13","98","4115","13","4.74","70.5","82.1","58.8"
"CHM00057083","ZHENGZHOU, CH","1974-06","588","385","3","1","0","0","0","30","15","59","1.61","100","4115","0","1.70","77.8","89.2","66.5"
"CHM00057083","ZHENGZHOU, CH","1974-07","1123","534","7","3","0","0","0","31","19","65","1.28","102","0","0","2.08","82.2","91.1","73.3"
"CHM00057083","ZHENGZHOU, CH","1974-08","1516","393","10","7","0","0","0","31","6","59","1.57","94","0","0","5.43","77.7","86.2","69.2"
"CHM00057083","ZHENGZHOU, CH","1974-09","1695","178","10","8","0","0","0","28","2","50","1.34","94","18","18","4.91","70.3","80.1","60.5"
"CHM00057083","ZHENGZHOU, CH","1974-10","1696","1","8","6","0","1","0","9","0","31","1.18","76","261","243","3.02","57.2","65.8","48.6"
"CHM00057083","ZHENGZHOU, CH","1974-11","1696","0","11","4","0","3","0","2","0","29","1.02","74","799","537","1.81","47.1","55.5","38.6"
"CHM00057083","ZHENGZHOU, CH","1974-12","1696","0","6","3","0","29","1","0","0","18","0.98","50","1784","986","2.18","33.2","39.5","26.9"
"CHM00057083","ZHENGZHOU, CH","1975-01","0","0","0","0","0","29","1","0","0","10","0.01","56","2747","962","0.01","33.9","43.5","24.4"
"CHM00057083","ZHENGZHOU, CH","1975-02","0","0","3","2","0","23","0","1","0","20","0.15","72","3480","733","0.29","38.8","49.5","28.1"
"CHM00057083","ZHENGZHOU, CH","1975-03","0","0","3","0","0","5","0","3","0","31","0.08","74","3969","489","0.12","49.2","59.9","38.5"
"CHM00057083","ZHENGZHOU, CH","1975-04","6","6","8","6","0","1","0","13","0","30","1.03","80","4154","185","4.07","59.0","68.7","49.4"
"CHM00057083","ZHENGZHOU, CH","1975-05","135","130","3","0","0","0","0","29","4","46","0.07","98","4178","24","0.12","68.4","80.1","56.7"
"CHM00057083","ZHENGZHOU, CH","1975-06","596","461","2","1","0","0","0","30","18","61","0.36","101","4178","0","0.42","80.4","91.5","69.2"
"CHM00057083","ZHENGZHOU, CH","1975-07","1065","468","11","6","0","0","0","31","14","64","1.54","99","0","0","2.92","80.1","87.5","72.7"
"CHM00057083","ZHENGZHOU, CH","1975-08","1539","474","6","5","0","0","0","31","13","65","3.17","96","0","0","4.26","80.3","88.6","72.0"
"CHM00057083","ZHENGZHOU, CH","1975-09","1742","202","15","9","0","0","0","27","1","52","3.37","92","4","4","7.21","71.6","78.3","65.0"
"CHM00057083","ZHENGZHOU, CH","1975-10","1743","2","8","6","0","1","0","14","0","31","0.47","78","180","177","1.77","59.4","67.5","51.2"
"CHM00057083","ZHENGZHOU, CH","1975-11","1743","0","2","0","0","8","0","0","0","25","0.07","66","693","513","0.12","47.9","57.6","38.2"
"CHM00057083","ZHENGZHOU, CH","1975-12","1743","0","5","4","0","26","7","0","0","10","0.35","62","1666","973","0.98","33.6","41.7","25.5"
"CHM00057083","ZHENGZHOU, CH","1976-01","0","0","0","0","0","28","1","0","0","16","0.00","55","2626","960","0.00","34.0","44.4","23.6"
"CHM00057083","ZHENGZHOU, CH","1976-02","0","0","8","5","0","16","2","0","0","16","0.34","63","3410","783","1.29","38.0","45.8","30.2"
"CHM00057083","ZHENGZHOU, CH","1976-03","0","0","4","2","0","8","0","0","0","26","0.22","69","3988","579","0.37","46.3","57.0","35.7"
"CHM00057083","ZHENGZHOU, CH","1976-04","15","15","9","7","0","1","0","12","0","31","0.81","85","4276","288","2.01","55.9","66.5","45.3"
"CHM00057083","ZHENGZHOU, CH","1976-05","177","162","1","1","0","0","0","31","4","45","0.15","99","4305","29","0.16","69.3","81.3","57.3"
"CHM00057083","ZHENGZHOU, CH","1976-06","542","365","8","4","0","0","0","30","13","53","1.42","101","4305","0","2.93","77.2","88.1","66.3"
"CHM00057083","ZHENGZHOU, CH","1976-07","978","436","13","8","0","0","0","31","11","59","1.87","95","0","0","7.72","79.1","87.4","70.7"
"CHM00057083","ZHENGZHOU, CH","1976-08","1329","352","14","9","0","0","0","28","7","59","1.77","92","10","10","5.52","76.0","83.0","69.1"
"CHM00057083","ZHENGZHOU, CH","1976-09","1485","155","8","2","0","0","0","30","0","52","1.85","86","10","0","2.24","70.2","80.0","60.3"
"CHM00057083","ZHENGZHOU, CH","1976-10","1510","25","6","2","0","1","0","19","0","32","0.20","87","179","169","0.58","60.3","71.4","49.3"
"CHM00057083","ZHENGZHOU, CH","1976-11","1510","0","4","3","0","15","0","1","0","21","0.50","71","840","661","1.11","43.0","52.2","33.7"
"CHM00057083","ZHENGZHOU, CH","1976-12","1510","0","0","0","0","23","3","0","0","15","0.00","64","1713","873","0.00","36.8","46.1","27.6"
"CHM00057083","ZHENGZHOU, CH","1977-01","0","0","0","0","0","31","6","0","0","8","0.00","46","2892","1179","0.00","27.0","35.7","18.3"
"CHM00057083","ZHENGZHOU, CH","1977-02","0","0","0","0","0","21","0","4","0","14","0.00","74","3630","738","0.00","38.6","51.2","26.1"
"CHM00057083","ZHENGZHOU, CH","1977-03","0","0","5","1","0","3","0","7","0","27","0.15","77","4043","413","0.24","51.7","63.5","39.8"
"CHM00057083","ZHENGZHOU, CH","1977-04","24","24","8","3","0","0","0","20","0","41","1.87","88","4160","116","2.70","61.9","73.1","50.8"
"CHM00057083","ZHENGZHOU, CH","1977-05","114","89","5","1","0","0","0","27","0","41","0.67","87","4201","42","0.85","66.5","77.0","56.1"
"CHM00057083","ZHENGZHOU, CH","1977-06","529","416","8","6","0","0","0","30","19","55","1.29","102","4201","0","2.63","78.9","91.3","66.5"
"CHM00057083","ZHENGZHOU, CH","1977-07","1042","513","18","12","0","0","0","31","16","67","5.17","100","0","0","12.89","81.5","89.8","73.3"
"CHM00057083","ZHENGZHOU, CH","1977-08","1443","401","6","3","0","0","0","31","5","63","1.22","98","0","0","2.48","77.9","86.5","69.4"
"CHM00057083","ZHENGZHOU, CH","1977-09","1622","178","6","3","0","0","0","29","5","49","0.31","96","8","8","0.88","70.7","81.1","60.3"
"CHM00057083","ZHENGZHOU, CH","1977-10","1669","47","8","4","0","0","0","18","1","43","1.66","93","131","123","2.78","62.5","72.8","52.3"
"CHM00057083","ZHENGZHOU, CH","1977-11","1669","0","2","2","0","8","0","0","0","26","0.51","64","667","536","0.71","47.1","57.2","37.1"
"CHM00057083","ZHENGZHOU, CH","1977-12","1669","0","4","0","0","19","0","0","0","19","0.07","67","1467","800","0.17","39.2","47.6","30.8"
"CHM00057083","ZHENGZHOU, CH","1978-01","0","0","0","0","0","26","0","0","0","17","0.00","60","2360","893","0.00","36.2","46.6","25.8"
"CHM00057083","ZHENGZHOU, CH","1978-02","0","0","3","2","0","23","4","1","0","18","0.26","72","3145","785","0.48","37.0","46.3","27.7"
"CHM00057083","ZHENGZHOU, CH","1978-03","0","0","7","3","0","6","0","2","0","25","0.34","74","3708","564","0.86","46.8","57.1","36.5"
"CHM00057083","ZHENGZHOU, CH","1978-04","63","63","3","2","0","0","0","22","3","35","0.48","92","3860","152","0.85","62.0","75.4","48.7"
"CHM00057083","ZHENGZHOU, CH","1978-05","259","196","6","5","0","0","0","30","5","47","0.55","93","3872","11","1.44","71.0","83.4","58.5"
"CHM00057083","ZHENGZHOU, CH","1978-06","725","466","7","3","0","0","0","30","22","55","0.47","105","3872","0","1.24","80.5","92.9","68.1"
"CHM00057083","ZHENGZHOU, CH","1978-07","1226","501","13","8","0","0","0","31","12","67","7.46","99","0","0","12.42","81.2","88.6","73.7"
"CHM00057083","ZHENGZHOU, CH","1978-08","1721","495","8","1","0","0","0","31","16","63","1.66","102","0","0","1.95","81.0","90.1","71.8"
"CHM00057083","ZHENGZHOU, CH","1978-09","1899","178","4","2","0","0","0","30","3","47","0.44","93","3","3","0.74","70.9","81.9","59.8"
"CHM00057083","ZHENGZHOU, CH","1978-10","1913","14","5","2","0","0","0","22","0","33","1.11","86","176","174","1.49","59.8","71.9","47.7"
"CHM00057083","ZHENGZHOU, CH","1978-11","1913","0","5","3","0","7","0","0","0","22","0.71","65","716","539","1.12","47.0","56.4","37.7"
"CHM00057083","ZHENGZHOU, CH","1978-12","1913","0","2","1","0","24","2","0","0","15","0.12","63","1580","864","0.20","37.1","46.8","27.4"
"CHM00057083","ZHENGZHOU, CH","1979-01","0","0","4","2","0","29","6","0","0","10","0.40","70","2508","928","0.69","35.1","45.6","24.6"
"CHM00057083","ZHENGZHOU, CH","1979-02","0","0","2","2","0","19","3","0","0","20","0.34","70","3185","677","0.52","40.8","51.8","29.8"
"CHM00057083","ZHENGZHOU, CH","1979-03","0","0","6","3","0","8","0","4","0","26","1.13","78","3719","534","1.87","47.8","59.1","36.4"
"CHM00057083","ZHENGZHOU, CH","1979-04","10","10","8","6","0","0","0","9","0","38","1.28","81","3986","267","3.54","56.4","66.0","46.8"
"CHM00057083","ZHENGZHOU, CH","1979-05","123","113","4","1","0","0","0","28","5","40","0.39","94","4047","61","0.55","66.7","79.6","53.7"
"CHM00057083","ZHENGZHOU, CH","1979-06","583","460","6","4","0","0","0","30","19","57","0.39","103","4047","0","0.96","80.3","92.7","67.9"
"CHM00057083","ZHENGZHOU, CH","1979-07","1052","469","13","11","0","0","0","30","11","64","1.14","97","0","0","6.32","80.1","87.8","72.5"
"CHM00057083","ZHENGZHOU, CH","1979-08","1498","446","10","7","0","0","0","30","11","56","1.22","99","2","2","4.82","79.3","87.2","71.5"
"CHM00057083","ZHENGZHOU, CH","1979-09","1612","113","13","8","0","0","0","25","0","49","0.91","87","27","24","3.77","68.0","76.3","59.6"
"CHM00057083","ZHENGZHOU, CH","1979-10","1626","14","2","2","0","0","0","29","0","36","0.19","86","98","71","0.34","63.2","77.4","48.9"
"CHM00057083","ZHENGZHOU, CH","1979-11","1626","0","1","1","0","11","0","4","0","21","0.12","76","653","555","0.12","46.5","58.2","34.8"
"CHM00057083","ZHENGZHOU, CH","1979-12","1626","0","6","2","0","20","0","0","0","23","0.49","61","1451","798","0.82","39.3","48.2","30.3"
"CHM00057083","ZHENGZHOU, CH","1980-01","0","0","3","2","0","29","4","0","0","13","0.19","51","2440","989","0.39","33.1","42.3","23.9"
"CHM00057083","ZHENGZHOU, CH","1980-02","0","0","0","0","0","24","1","0","0","10","0.01","65","3273","833","0.01","36.3","46.7","25.8"
"CHM00057083","ZHENGZHOU, CH","1980-03","0","0","8","3","0","7","0","0","0","29","0.37","67","3915","642","0.98","44.3","52.2","36.4"
"CHM00057083","ZHENGZHOU, CH","1980-04","18","18","7","5","0","0","0","12","1","35","0.49","94","4178","263","1.50","56.8","67.4","46.3"
"CHM00057083","ZHENGZHOU, CH","1980-05","186","168","4","3","0","0","0","29","4","46","1.63","95","4196","18","2.41","69.8","81.8","57.9"
"CHM00057083","ZHENGZHOU, CH","1980-06","554","369","8","4","0","0","0","29","11","51","1.65","95","4197","1","4.20","77.3","86.8","67.7"
"CHM00057083","ZHENGZHOU, CH","1980-07","1015","460","12","7","0","0","0","31","13","65","1.06","105","0","0","4.47","79.8","88.2","71.5"
"CHM00057083","ZHENGZHOU, CH","1980-08","1398","383","9","6","0","0","0","31","4","64","0.90","92","0","0","2.44","77.4","85.8","68.9"
"CHM00057083","ZHENGZHOU, CH","1980-09","1568","169","3","2","0","0","0","30","2","51","1.45","94","2","2","2.36","70.6","80.8","60.3"
"CHM00057083","ZHENGZHOU, CH","1980-10","1603","36","8","5","0","0","0","14","1","36","2.50","94","167","164","4.24","60.9","69.8","51.9"
"CHM00057083","ZHENGZHOU, CH","1980-11","1603","0","1","0","0","3","0","6","0","28","0.06","75","578","411","0.06","51.3","62.3","40.3"
"CHM00057083","ZHENGZHOU, CH","1980-12","1603","0","0","0","0","24","0","0","0","15","0.00","62","1456","879","0.00","36.7","48.3","25.0"
"CHM00057083","ZHENGZHOU, CH","1981-01","0","0","6","2","0","29","8","0","0","11","0.24","55","2509","1052","0.56","31.0","38.7","23.4"
"CHM00057083","ZHENGZHOU, CH","1981-02","0","0","2","0","0","16","0","0","0","18","0.07","67","3237","728","0.09","39.0","47.3","30.7"
"CHM00057083","ZHENGZHOU, CH","1981-03","0","0","4","3","0","6","0","6","0","26","0.50","74","3687","450","0.85","50.5","61.5","39.4"
"CHM00057083","ZHENGZHOU, CH","1981-04","26","26","4","1","0","0","0","19","0","37","0.23","90","3849","162","0.36","60.5","72.9","48.1"
"CHM00057083","ZHENGZHOU, CH","1981-05","241","215","1","0","0","0","0","31","9","46","0.08","100","3858","8","0.08","71.7","86.0","57.4"
"CHM00057083","ZHENGZHOU, CH","1981-06","650","410","7","5","0","0","0","30","16","56","0.98","101","3858","0","2.59","78.7","89.2","68.1"
"CHM00057083","ZHENGZHOU, CH","1981-07","1202","552","9","6","0","0","0","31","22","68","3.03","96","0","0","6.13","82.8","90.7","74.9"
"CHM00057083","ZHENGZHOU, CH","1981-08","1639","436","8","6","0","0","0","31","7","64","1.96","97","0","0","4.78","79.1","86.4","71.8"
"CHM00057083","ZHENGZHOU, CH","1981-09","1834","195","7","3","0","0","0","26","1","45","1.11","90","31","31","1.91","70.5","80.0","60.9"
"CHM00057083","ZHENGZHOU, CH","1981-10","1834","0","5","0","0","0","0","6","0","35","0.05","80","267","236","0.17","57.4","67.0","47.8"
"CHM00057083","ZHENGZHOU, CH","1981-11","1834","0","6","3","0","8","0","0","0","24","0.63","64","922","655","1.13","43.2","51.8","34.5"
"CHM00057083","ZHENGZHOU, CH","1981-12","1834","0","0","0","0","27","0","0","0","17","0.00","61","1793","871","0.00","36.9","47.1","26.7"
"CHM00057083","ZHENGZHOU, CH","1982-01","0","0","3","0","0","28","1","0","0","13","0.06","63","2763","970","0.11","33.7","43.6","23.8"
